id,size,content,sample_repo_name,sample_path
6e645f05856c6d48932fa2977302ad9f5eccfb00,452,"# Bamboo Agent
#
# VERSION               0.0.1

FROM hwuethrich/supervisord
MAINTAINER H. Wüthrich ""hw@5px.ch""

# Environment
ENV BAMBOO_USER   bamboo
ENV BAMBOO_HOME   /home/$BAMBOO_USER

# Install Bamboo Agent
ADD start      /start
ADD supervisor /etc/supervisor/conf.d
ADD bin        /usr/local/bin

# Add and run install scripts
ADD install /tmp/install
RUN /tmp/install/all.sh && rm -rf /tmp/install

# Run supervisord
CMD [""/start/supervisord""]
",hwuethrich/docker-images,bamboo-agent/Dockerfile
30a49496272321b8d23209fd9e6e1c4a50d74b39,479,"FROM nodesource/fedora20-base
MAINTAINER William Blankenship <wblankenship@nodesource.com>

RUN curl -sL -o ns.rpm https://rpm.nodesource.com/pub_iojs_3.x/fc/20/x86_64/iojs-3.0.0-1nodesource.fc20.x86_64.rpm \
 && rpm -i --nosignature --force ns.rpm \
 && rm -f ns.rpm

RUN npm install -g pangyp\
 && ln -s $(which pangyp) $(dirname $(which pangyp))/node-gyp\
 && npm cache clear\
 && node-gyp configure || echo """"

ENV NODE_ENV production
WORKDIR /usr/src/app
CMD [""npm"",""start""]",nodesource/docker-node,fedora/20/iojs/3.0.0/Dockerfile
40724357747d6fb357d76185ea90e39b1180b454,195,"FROM ufaldsg/cloud-asr-worker
MAINTAINER Ondrej Klejch

WORKDIR /opt/app
ADD download_models.sh /opt/app/download_models.sh

CMD bash download_models.sh && ( while true; do python run.py; done )
",UFAL-DSG/cloud-asr,examples/worker_downloader/Dockerfile
3c433d6bbb011772d10fa48cef44807996b733f0,1725,"# (C) Copyright IBM Corporation 2015, 2016.
#
# Licensed under the Apache License, Version 2.0 (the ""License"");
# you may not use this file except in compliance with the License.
# You may obtain a copy of the License at
#
#      http://www.apache.org/licenses/LICENSE-2.0
#
# Unless required by applicable law or agreed to in writing, software
# distributed under the License is distributed on an ""AS IS"" BASIS,
# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
# See the License for the specific language governing permissions and
# limitations under the License.

FROM ubuntu:16.04

MAINTAINER Kavitha Suresh Kumar <kavisuresh@in.ibm.com>

RUN apt-get update \
    && apt-get install -y wget \
    && rm -rf /var/lib/apt/lists/*

# Install JRE
RUN wget  -q  <User Credentials> \
   <URL>/ibm-java*archive.bin -O /tmp/java.bin \
   && chmod +x /tmp/java.bin \
   && /tmp/java.bin -i silent -DUSER_INSTALL_DIR=/opt/ibm/java \
   && rm /tmp/java.bin

ENV JAVA_HOME /opt/ibm/java
ENV PATH $JAVA_HOME/jre/bin:$PATH

# Install Liberty
RUN  wget -q  <User Credential> \
   <URL>/wlp-*-runtime-*.jar -O /tmp/wlp-runtime.jar \
   && java -jar /tmp/wlp-runtime.jar --acceptLicense /opt/ibm \
   && rm /tmp/wlp-runtime.jar

ENV PATH /opt/ibm/wlp/bin:$PATH

# Set Path Shortcuts
ENV LOG_DIR /logs
ENV WLP_OUTPUT_DIR /opt/ibm/wlp/output
RUN mkdir /logs \
    && ln -s $WLP_OUTPUT_DIR/defaultServer /output \
    && ln -s /opt/ibm/wlp/usr/servers/defaultServer /config

# Configure WebSphere Liberty
RUN /opt/ibm/wlp/bin/server create \
    && rm -rf $WLP_OUTPUT_DIR/.classCache

COPY server.xml /opt/ibm/wlp/usr/servers/defaultServer/

EXPOSE 9080 9443

CMD [""/opt/ibm/wlp/bin/server"", ""run"", ""defaultServer""]
",WASdev/ci.docker,ga/production-install/wget/Dockerfile
eab4c816014db3650fd17a974283a5b646b87e1f,2900,"# Base Dockerfile for an App Engine Ruby runtime.
# Dockerfiles for App Engine Ruby apps should inherit FROM this image.

# The base image installs a version of Debian.
FROM gcr.io/google_appengine/base

# Install dependencies for Ruby
# Also installs dependencies for the following common gems:
#
# gems      dependencies
# ------------------------------------------------------------------
# curb      libcurl3, libcurl3-gnutls, libcurl4-openssl-dev
# pg        libpq-dev
# rmagick   libmagickwand-dev
# nokogiri  libxml2-dev, libxslt-dev
# sqlite3   libsqlite3-dev
# mysql2    libmysqlclient-dev

RUN apt-get update -y && \
    apt-get install -y -q --no-install-recommends \
        autoconf \
        build-essential \
        ca-certificates \
        curl \
        git \
        libffi-dev \
        libgdbm-dev \
        libgmp-dev \
        libncurses5-dev \
        libqdbm-dev \
        libreadline6-dev \
        libssl-dev \
        libyaml-dev \
        libz-dev \
        libxml2-dev \
        libxslt-dev \
        libsqlite3-dev \
        libmysqlclient-dev \
        libpq-dev \
        libcurl3 \
        libcurl3-gnutls \
        libcurl4-openssl-dev \
        libmagickwand-dev \
        systemtap && \
    apt-get clean && \
    rm /var/lib/apt/lists/*_*

# Install node
RUN mkdir /nodejs && curl https://nodejs.org/dist/v5.7.1/node-v5.7.1-linux-x64.tar.gz | tar xvzf - -C /nodejs --strip-components=1
ENV PATH /nodejs/bin:$PATH

# Install rbenv
ENV RBENV_ROOT /rbenv
RUN git clone https://github.com/sstephenson/rbenv.git /rbenv && \
    git clone https://github.com/sstephenson/ruby-build.git /rbenv/plugins/ruby-build
ENV PATH /rbenv/shims:/rbenv/bin:$PATH

# Preinstall ruby runtimes.
# The LAST version in the list is set as the default.
ENV PREINSTALLED_RUBY_VERSIONS 2.1.8 2.2.4 2.3.0
ENV RUBY_CONFIGURE_OPTS --disable-install-doc
RUN for V in $PREINSTALLED_RUBY_VERSIONS; do \
    rbenv install -v $V; \
    rbenv rehash; \
    rbenv global $V; \
    done

# Preinstall bundler and foreman gems
ENV BUNDLER_VERSION 1.11.2
ENV FOREMAN_VERSION 0.78.0
RUN for V in $PREINSTALLED_RUBY_VERSIONS; do \
    RBENV_VERSION=$V gem install -q --no-rdoc --no-ri bundler --version $BUNDLER_VERSION; \
    RBENV_VERSION=$V gem install -q --no-rdoc --no-ri foreman --version $FOREMAN_VERSION; \
    rbenv rehash; \
    done
# Tell nokogiri >=1.6 to install using system libraries, for faster builds
RUN bundle config build.nokogiri --use-system-libraries
ENV NOKOGIRI_USE_SYSTEM_LIBRARIES 1

# Temporarily replace ImageMagick policy file with one that fixes
# CVE-2016-3714
RUN mkdir -p /etc/ImageMagick-6 && rm -f /etc/ImageMagick-6/policy.xml
COPY files/policy.xml /etc/ImageMagick-6/

# Common configuration for any ENTRYPOINT
WORKDIR /app
EXPOSE 8080
ENV PORT 8080
CMD []

# Default ENTRYPOINT
ENV RACK_ENV deployment
ENTRYPOINT bundle exec rackup -p $PORT config.ru -E $RACK_ENV
",GoogleCloudPlatform/ruby-docker,appengine/Dockerfile
5db0db65d27288ebd47cc1260c56404cdcb30b00,112,"FROM python:3.5-onbuild
MAINTAINER Nir Galon <nirgn975@gmail.com>
ENV PYTHONUNBUFFERED 1

RUN apt-get update -y
",hasadna/open_pension,server/Dockerfile
732d01172ce12def9964f272bf6a297302f88078,478,"FROM nodesource/centos5-base
MAINTAINER William Blankenship <wblankenship@nodesource.com>

RUN curl -sL -o ns.rpm https://rpm.nodesource.com/pub/el/5/x86_64/nodejs-0.10.43-1nodesource.el5.centos.x86_64.rpm \
 && rpm -i --nosignature --force ns.rpm \
 && rm -f ns.rpm

RUN npm install -g pangyp\
 && ln -s $(which pangyp) $(dirname $(which pangyp))/node-gyp\
 && npm cache clear\
 && node-gyp configure || echo """"

ENV NODE_ENV production
WORKDIR /usr/src/app
CMD [""npm"",""start""]",nodesource/docker-node,centos/5/node/0.10.43/Dockerfile
1cdff4198dcea129434650dc361e12f479409748,551,"FROM nodesource/jessie-base
MAINTAINER William Blankenship <wblankenship@nodesource.com>

RUN curl https://deb.nodesource.com/node/pool/main/n/nodejs/nodejs_0.10.40-1nodesource1~jessie1_amd64.deb > node.deb \
 && dpkg -i node.deb \
 && rm node.deb

RUN npm install -g pangyp\
 && ln -s $(which pangyp) $(dirname $(which pangyp))/node-gyp\
 && npm cache clear\
 && node-gyp configure || echo """"

ENV NODE_ENV production
WORKDIR /usr/src/app
CMD [""npm"",""start""]

RUN apt-get update \
 && apt-get upgrade -y --force-yes \
 && rm -rf /var/lib/apt/lists/*;",nodesource/docker-node,debian/jessie/node/0.10.40/Dockerfile
9370b92c5c947443ea9ac4c8ada83760e1c2851e,1037,"FROM nvidia/cuda:cudnn

RUN apt-get update \
&&  apt-get install -y --no-install-recommends \
        ca-certificates \
        curl \
        gfortran \
        git \
        libfreetype6-dev \
        libjpeg-dev \
        liblapack-dev \
        libopenblas-dev \
        libpng12-dev \
        libzmq3-dev \
        pkg-config \
        python \
        python-dev \
&&  apt-get clean \
&&  rm -rf /var/lib/apt/lists/*

RUN curl -O https://bootstrap.pypa.io/get-pip.py \
&&  python get-pip.py \
&&  rm get-pip.py

# Use two set pip install for scikit-learn due to package not using install_requires
# See: http://stackoverflow.com/questions/33806443/installing-scikit-learn-and-scipy-on-elastic-beanstalk-with-pip-and-requirements
RUN pip --no-cache-dir install \
        ipykernel \
        jupyter \
        matplotlib \
        numpy \
        Pillow \
        scipy \
&&  pip --no-cache-dir install \
        scikit-learn \
&&  python -m ipykernel.kernelspec

COPY run_jupyter.sh /

EXPOSE 8888
WORKDIR ""/root""
CMD [""/bin/bash""]
",4Catalyzer/docker-dl,ipython/Dockerfile
01eefc519f650c5415abfeedd9851236d5043bd6,88,"FROM cassandra:3.5

ENV DEBIAN_FRONTEND=noninteractive \
    TERM=xterm

ADD rootfs/ /

",agalitsyn/yagoda,cassandra/image-cassandra/Dockerfile
c81fd1c1c8be3640715ef27fc5f84691273236f0,549,"FROM nodesource/trusty-base
MAINTAINER William Blankenship <wblankenship@nodesource.com>

RUN curl https://deb.nodesource.com/iojs_2.x/pool/main/i/iojs/iojs_2.3.4-1nodesource1~trusty1_amd64.deb > node.deb \
 && dpkg -i node.deb \
 && rm node.deb

RUN npm install -g pangyp\
 && ln -s $(which pangyp) $(dirname $(which pangyp))/node-gyp\
 && npm cache clear\
 && node-gyp configure || echo """"

ENV NODE_ENV production
WORKDIR /usr/src/app
CMD [""npm"",""start""]

RUN apt-get update \
 && apt-get upgrade -y --force-yes \
 && rm -rf /var/lib/apt/lists/*;",nodesource/docker-node,ubuntu/trusty/iojs/2.3.4/Dockerfile
c73101cf40b060d586a2bb71431bf5edbdf46ade,366,"FROM andreptb/oracle-java:8

ENV MAVEN_VERSION 3.3.9

RUN curl -fsSL http://archive.apache.org/dist/maven/maven-3/$MAVEN_VERSION/binaries/apache-maven-$MAVEN_VERSION-bin.tar.gz | tar xzf - -C /usr/share \
  && mv /usr/share/apache-maven-$MAVEN_VERSION /usr/share/maven \
  && ln -s /usr/share/maven/bin/mvn /usr/bin/mvn

ENV MAVEN_HOME /usr/share/maven

CMD [""mvn""]
",andreptb/Dockerfiles,maven/jdk-8/Dockerfile
1ebda77ce5c32583201535f4b5224bb15e0bf630,1460,"FROM ubuntu:trusty

RUN apt-get update && \
	apt-get install -yq iptables apt-transport-https ca-certificates

ENV DIND_COMMIT=b8bed8832b77a478360ae946a69dab5e922b194e
ADD https://raw.githubusercontent.com/docker/docker/${DIND_COMMIT}/hack/dind /usr/local/bin/dind
RUN chmod +x /usr/local/bin/dind
VOLUME /var/lib/docker

ENV DOCKER_VERSION=1.10.3-cs2 NGROK_VERSION=1.7 GPG_KEY_ID=A87A2270 GPG_KEY_PACKAGE_ID=A87A2270 REPO=https://repo.cloud.docker.com/ubuntu/ CERT_COMMON_NAME=*.node.dockerapp.io DOCKER_HOST=unix:///var/run/docker.sock DOCKER_HOST_LISTEN=tcp://0.0.0.0:2375 HOST=https://cloud.docker.com/

RUN apt-key adv --keyserver hkp://keyserver.ubuntu.com --recv-keys $GPG_KEY_PACKAGE_ID
RUN gpg --keyserver hkp://keyserver.ubuntu.com --recv-keys $GPG_KEY_ID
RUN echo deb [arch=amd64] $REPO dockercloud main > /etc/apt/sources.list.d/dockercloud.list
RUN apt-get update -q && DEBIAN_FRONTEND=noninteractive apt-get install -y dockercloud-agent
ADD https://files.cloud.docker.com/packages/docker/docker-$DOCKER_VERSION.tgz /tmp/
ADD https://files.cloud.docker.com/packages/ngrok/ngrok-$NGROK_VERSION.tgz /tmp/
RUN mkdir -p /usr/lib/dockercloud/ && \
	tar zxf /tmp/docker-$DOCKER_VERSION.tgz -C /usr/lib/dockercloud/ --strip-components 1 && \
	ln -s /usr/lib/dockercloud/docker /usr/bin/docker && \
	tar zxf /tmp/ngrok-$NGROK_VERSION.tgz -C /usr/lib/dockercloud/ --strip-components 1
ADD run.sh /

EXPOSE 2375
ENTRYPOINT [""/usr/local/bin/dind"", ""/run.sh""]",docker/dockercloud-node,1.10.3-cs2/Dockerfile
1765c6fd22d9894a9bfefd59f4d4f24dec4c3c8a,2147,"# @see hopsoft/graphite-statsd
FROM stackbrew/debian:wheezy

[[ updateApt ]]
[[ addUserFiles ]]

WORKDIR [[ .Container.GetFirstMountedDir ]]

RUN apt-get -y --force-yes install vim  nginx  python-flup expect git memcached sqlite3 libcairo2 libcairo2-dev python-cairo pkg-config build-essential python-dev libsqlite3-dev

RUN wget -P /opt http://python-distribute.org/distribute_setup.py
RUN python /opt/distribute_setup.py
RUN easy_install pip

RUN pip install django==1.3 whisper==0.9.12 carbon graphite-web django-tagging==0.3.1 pysqlite flup daemonize gunicorn twisted==11.1.0 python-memcached==1.53 txAMQP==0.6.2

# Configure graphite
RUN mv /opt/graphite/conf/carbon.conf.example /opt/graphite/conf/carbon.conf
RUN mv /opt/graphite/conf/storage-schemas.conf.example /opt/graphite/conf/storage-schemas.conf
RUN mv /opt/graphite/conf/aggregation-rules.conf.example /opt/graphite/conf/aggregation-rules.conf
RUN mv /opt/graphite/conf/dashboard.conf.example /opt/graphite/conf/dashboard.conf
RUN mv /opt/graphite/conf/graphTemplates.conf.example /opt/graphite/conf/graphTemplates.conf
RUN mv /opt/graphite/conf/graphite.wsgi.example /opt/graphite/conf/graphite.wsgi
RUN mv /opt/graphite/webapp/graphite/local_settings.py.example /opt/graphite/webapp/graphite/local_settings.py
RUN echo ""\n\n[stats]\npattern = ^stats.*\nretentions = 10s:6h,1min:6d,10min:1800d"" >> /opt/graphite/conf/storage-schemas.conf

# Create locations for pid/log files
RUN mkdir -p /var/run/graphite && chown www-data /var/run/graphite
RUN mkdir -p /var/log/carbon && chown www-data /var/log/carbon

# Initialize the webapp
sed -i -e ""s|#SECRET_KEY = 'UNSAFE_DEFAULT'|SECRET_KEY = 'OJNOKdsqds!d987§8'|"" /opt/graphite/webapp/graphite/local_settings.py
ADD ./graphite_syncdb /tmp/graphite_syncdb
RUN chmod 775 /tmp/graphite_syncdb
RUN /tmp/graphite_syncdb

# Add custom setup script
[[ beforeAfterScripts ]]

ADD ./nginx.conf /etc/nginx/nginx.conf

[[ if .EmptyCmd]]
CMD /bin/bash
[[ else ]]
CMD /opt/graphite/bin/carbon-cache.py --debug start & \
	gunicorn_django -b127.0.0.1:8000 -w2 /opt/graphite/webapp/graphite/settings.py & \
	/usr/sbin/nginx & \
	/bin/bash
[[ end ]]
",marmelab/gaudi,templates/graphite/Dockerfile
8e5799a936958c16c43202d19aec851145547bf7,2937,"FROM steeve/cross-compiler:android-arm
MAINTAINER Steeve Morin ""steeve.morin@gmail.com""

RUN mkdir -p /build
WORKDIR /build

# Install Boost.System
ENV BOOST_VERSION 1.58.0
RUN curl -L http://sourceforge.net/projects/boost/files/boost/${BOOST_VERSION}/boost_`echo ${BOOST_VERSION} | sed 's/\\./_/g'`.tar.bz2/download | tar xvj && \
    cd boost_`echo ${BOOST_VERSION} | sed 's/\\./_/g'`/ && \
    ./bootstrap.sh --prefix=${CROSS_ROOT} && \
    echo ""using gcc : android : ${CROSS_TRIPLE}-c++ ;"" > ${HOME}/user-config.jam && \
    ./b2 --with-date_time --with-system --prefix=${CROSS_ROOT} toolset=gcc-android link=static variant=release threading=multi target-os=linux install && \
    rm -rf ${HOME}/user-config.jam && \
    rm -rf `pwd`

# Install OpenSSL
ENV OPENSSL_VERSION 1.0.2c
RUN curl -L http://www.openssl.org/source/openssl-${OPENSSL_VERSION}.tar.gz | tar xvz && \
    cd openssl-${OPENSSL_VERSION}/ && \
    CROSS_COMPILE=${CROSS_TRIPLE}- ./Configure threads no-shared linux-armv4 --prefix=${CROSS_ROOT} && \
    make && make install && \
    rm -rf `pwd`

# Install libtorrent
ENV LIBTORRENT_VERSION 1.0.5
RUN curl -L http://sourceforge.net/projects/libtorrent/files/libtorrent/libtorrent-rasterbar-${LIBTORRENT_VERSION}.tar.gz/download | tar xvz && \
    cd libtorrent-rasterbar-${LIBTORRENT_VERSION}/ && \
    sed -i 's/$PKG_CONFIG openssl --libs-only-/$PKG_CONFIG openssl --static --libs-only-/' ./configure && \
    sed -i -e s/Windows.h/windows.h/ -e s/Wincrypt.h/wincrypt.h/ ./ed25519/src/seed.cpp && \
    \
    PKG_CONFIG_PATH=${CROSS_ROOT}/lib/pkgconfig/ \
    CC=${CROSS_TRIPLE}-gcc CXX=${CROSS_TRIPLE}-g++ \
    CFLAGS=""${CFLAGS} -O2 -DINT64_MAX=0x7fffffffffffffffLL -DINT16_MAX=32767 -DINT16_MIN=-32768"" \
    CXXFLAGS=""${CXXFLAGS} ${CFLAGS}"" \
    ./configure --enable-static --disable-shared --disable-pool-allocators --disable-deprecated-functions \
    --host=${CROSS_TRIPLE} --prefix=${CROSS_ROOT} \
    --with-boost=${CROSS_ROOT} --with-boost-libdir=${CROSS_ROOT}/lib && \
    \
    make && make install && \
    rm -rf `pwd`

# Install SWIG
# Need to build from >3.0.2 because Go 1.4.2
ENV SWIG_VERSION 5c57a8c877f88c9388b68067d665c63546244ba0
RUN apt-get update && apt-get install -y automake libpcre3-dev bison yodl
RUN curl -L https://github.com/swig/swig/archive/${SWIG_VERSION}.tar.gz | tar xvz && \
    cd swig-${SWIG_VERSION}/ && \
    curl -L https://github.com/steeve/swig/compare/swig:${SWIG_VERSION}...packed-struct-libtorrent.diff | patch -p1 && \
    ./autogen.sh && \
    ./configure && make && make install && \
    rm -rf `pwd`

# Install Golang
ENV GO_VERSION 1.4.2
RUN cd /usr/local && \
    curl -L http://golang.org/dl/go${GO_VERSION}.src.tar.gz | tar xvz && \
    cd /usr/local/go/src && \
    CC_FOR_TARGET=${CROSS_TRIPLE}-cc CXX_FOR_TARGET=${CROSS_TRIPLE}-c++ GOOS=android GOARCH=arm GOARM=7 CGO_ENABLED=1 ./make.bash
ENV PATH ${PATH}:/usr/local/go/bin

WORKDIR /
RUN rm -rf /build
",steeve/libtorrent-go,android-arm/Dockerfile
e93d7076384cd9b2ea2385080932179563d2f28b,831,"FROM ubuntu:trusty

ENV GOVERSION 1.6.2

RUN apt-get update -y && \
    apt-get install --no-install-recommends -y -q \
            build-essential \
            ca-certificates \
            curl \
            git \
            ruby \
            ruby-dev \
            zip && \
    gem install bundler

RUN mkdir /goroot && \
    mkdir /gopath && \
    curl https://storage.googleapis.com/golang/go${GOVERSION}.linux-amd64.tar.gz | \
         tar xzf - -C /goroot --strip-components=1

# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level.
ENV CGO_ENABLED 0
ENV GOPATH /gopath
ENV GOROOT /goroot
ENV PATH $GOROOT/bin:$GOPATH/bin:$PATH

RUN mkdir -p $GOPATH/src/github.com/hashicorp/consul
WORKDIR $GOPATH/src/github.com/hashicorp/consul
CMD ./scripts/dist_build.sh
",hashicorp/consul,scripts/consul-builder/Dockerfile
c53d5b52261216853bbbf05af696e8ed95040767,2195,"FROM samsara/base-image-jdk8:a33-j8u72

MAINTAINER Samsara's team (https://github.com/samsara/samsara/docker-images)

#
# Riemann installation
#
RUN export RIEMANN_VERSION=0.2.10 && \
    wget --progress=dot:mega --no-check-certificate \
    https://aphyr.com/riemann/riemann-${RIEMANN_VERSION}.tar.bz2 -O - \
    | tar -jxvf - -C /opt && \
    ln -s /opt/riemann-* /opt/riemann && \
    mv /opt/riemann/etc/riemann.config /opt/riemann/etc/riemann.config.orig

VOLUME [""/data"", ""/logs""]

ADD ./riemann.config  /opt/riemann/etc/riemann.config
ADD ./riemann-supervisor.conf /etc/supervisor/conf.d/riemann-supervisor.conf


#
# InfluxDB installation
#
RUN export INFLUXDB_VERSION=0.10.0-1 && \
    wget --progress=dot:mega --no-check-certificate \
    https://s3.amazonaws.com/influxdb/influxdb-${INFLUXDB_VERSION}_linux_amd64.tar.gz -O - \
    | tar -zxvf - -C /opt && \
    ln -s /opt/influxdb-* /opt/influxdb

ADD ./influxdb-config.toml /opt/influxdb/config/config.toml
ADD ./influxdb-supervisor.conf /etc/supervisor/conf.d/influxdb-supervisor.conf


#
# MySQL installation
#
RUN \
    apk add libaio ncurses5-libs && \
    wget --progress=dot:mega --no-check-certificate \
    http://dev.mysql.com/get/Downloads/MySQL-5.7/mysql-5.7.10-linux-glibc2.5-x86_64.tar.gz -O - | \
    tar -zxvf - -C /opt && \
    ln -s /opt/mysql-* /opt/mysql

ADD ./mysql-start.sh /opt/mysql/bin/


#
# Grafana installation
#
RUN export GRAFANA_VERSION=2.6.0 && \
    wget --progress=dot:mega --no-check-certificate \
    https://grafanarel.s3.amazonaws.com/builds/grafana-2.6.0.linux-x64.tar.gz -O - \
    | tar -zxvf - -C /opt/ && \
    ln -s /opt/grafana-* /opt/grafana

ADD ./grafana-custom.ini.tmpl /opt/grafana/conf/custom.ini.tmpl
ADD ./grafana-supervisor.conf /etc/supervisor/conf.d/grafana-supervisor.conf
ADD ./mysql-supervisor.conf   /etc/supervisor/conf.d/mysql-supervisor.conf
ADD ./dashboards              /opt/grafana/dashboards

ADD ./configure-and-start.sh /configure-and-start.sh

# expose grafana, rieman ports,      influx,   supervisord
EXPOSE   80       5555 5555/udp 5556 8083 8086 15000

# expose volumes
VOLUME [""/data"", ""/logs""]

ADD ./bootstrap.sh /bootstrap.sh
CMD /configure-and-start.sh
",samsara/samsara,docker-images/monitoring/Dockerfile
e623304e5110934d63ade48eaa8b5ddcbad142a9,189,"FROM cuda

RUN yum install -y \
        cuda-samples-$CUDA_PKG_VERSION && \
    rm -rf /var/cache/yum/*

WORKDIR /usr/local/cuda/samples/1_Utilities/deviceQuery
RUN make

CMD ./deviceQuery
",NVIDIA/nvidia-docker,samples/centos/deviceQuery/Dockerfile
da15e7935037af79ebac0bc2405dd3a96ffda385,1256,"FROM romeoz/docker-phpfpm:5.5
MAINTAINER romeOz <serggalka@gmail.com>

ENV OS_LOCALE=""en_US.UTF-8""
RUN locale-gen ${OS_LOCALE}
ENV LANG=${OS_LOCALE} \
	LANGUAGE=en_US:en \
	LC_ALL=${OS_LOCALE}

COPY ./supervisord.conf /etc/supervisor/conf.d/
COPY ./app /var/www/app/

RUN	\
	buildDeps='software-properties-common python-software-properties' \
	&& apt-get update \
	&& apt-get install --no-install-recommends -y $buildDeps \
	&& add-apt-repository -y ppa:nginx/stable \
	&& apt-get update \
	&& apt-get install -y nginx \
	&& rm -rf  /etc/nginx/sites-enabled/* /etc/nginx/sites-available/* \
	# Install supervisor
	&& apt-get install -y supervisor && mkdir -p /var/log/supervisor \
	&& chown www-data:www-data /var/www/app/ -Rf \
	# Cleaning
	&& apt-get purge -y --auto-remove $buildDeps \
	&& apt-get autoremove -y && apt-get clean \
	&& rm -rf /var/lib/apt/lists/* \
	# Forward request and error logs to docker log collector
	&& ln -sf /dev/stdout /var/log/nginx/access.log \
	&& ln -sf /dev/stderr /var/log/nginx/error.log

COPY ./configs/nginx.conf /etc/nginx/nginx.conf
COPY ./configs/app.conf /etc/nginx/sites-enabled/app.conf
COPY ./configs/www.conf /etc/php/5.5/fpm/pool.d/www.conf

WORKDIR /var/www/app/

EXPOSE 80 443

CMD [""/usr/bin/supervisord""]",romeOz/docker-nginx-php,5.5/Dockerfile
0cdd967158af61125d2bbd314563e028f3992508,1172,"FROM jrief/uwsgi-django-shop:latest

MAINTAINER Jacob Rief <jacob.rief@gmail.com>

# checkout the merchant's project
WORKDIR /web
RUN git clone --depth=1 https://github.com/jrief/django-shop.git
WORKDIR /web/django-shop

# install packages outside of pypi
RUN npm install
RUN bower install --allow-root

# add uwsgi.ini file into workdir, so that touching this file restarts the Django server
ADD myshop.ini /web/workdir/myshop.ini
RUN ln -s /web/workdir/myshop.ini /etc/uwsgi.d/myshop.ini

# add media files
WORKDIR /web
RUN wget -q -O- http://downloads.django-shop.org/django-shop-workdir.tar.gz | tar zx

# create database and populate static files
WORKDIR /web/django-shop/example
ENV DJANGO_SHOP_TUTORIAL=polymorphic DJANGO_WORKDIR=/web/workdir DJANGO_SETTINGS_MODULE=myshop.settings
RUN ./manage.py migrate
RUN ./manage.py loaddata fixtures/myshop-$DJANGO_SHOP_TUTORIAL.json
RUN ./manage.py compilescss
RUN ./manage.py collectstatic --noinput --ignore='*.scss'
RUN touch /web/workdir/bootstrap
RUN chown -R django.django /web/workdir

VOLUME /web

# when enabling the CMD disable deamonize in uwsgi.ini
EXPOSE 9001
CMD [""/usr/sbin/uwsgi"", ""--ini"", ""/etc/uwsgi.ini""]
",awesto/django-shop,docker/myshop-sample/Dockerfile
c89ba6aa1bec3bc5476793ae2923f76c1aff3bf0,590,"FROM ericfont/armv7hf-debian-qemu:jessie

RUN [ ""cross-build-start"" ]

RUN apt-get update

# need to be able to use https for wget
RUN apt-get install ca-certificates wget #git

# get prebuilt AppImageKit
RUN wget https://bintray.com/artifact/download/ericfont/prebuilt-AppImageKit/AppImageKit-5_built-in-armv7hf-jessie.tar.gz
RUN tar -xvzf AppImageKit-5_built-in-armv7hf-jessie.tar.gz
RUN rm AppImageKit-5_built-in-armv7hf-jessie.tar.gz

# add AppImageKit dependencies
RUN apt-get -y install libfuse-dev libglib2.0-dev cmake git libc6-dev binutils fuse python

RUN [ ""cross-build-end"" ]  
",musescore/MuseScore,build/Linux+BSD/portable/ARM/jessie-packaging-armhf.Dockerfile
20ad8c46b90edd485a4eafa100627c90432b3fc7,909,"FROM       drupalci/php-base
MAINTAINER drupalci

##
# Base.
##

ENV DEBIAN_FRONTEND noninteractive
ENV HOME /root

# Saves us from stale repository issues.
RUN apt-get clean && apt-get update

# Install Apache2 and Apache prefork
RUN apt-get install -y apache2 apache2-mpm-prefork apache2-dev
RUN a2dismod mpm_event && a2enmod mpm_prefork

# TODO: Remove the native php version
RUN apt-get -y remove php5-cli

RUN apt-get clean && apt-get autoremove -y

##
# PHPENV.
##

# Remove fpm since apxs2 (apache) support is being compiled.
RUN sed -i '/--enable-fpm/d' /root/.phpenv/plugins/php-build/share/php-build/default_configure_options
RUN echo ""--with-apxs2=/usr/bin/apxs2"" >> /root/.phpenv/plugins/php-build/share/php-build/default_configure_options
RUN echo ""--with-pdo-pgsql"" >> /root/.phpenv/plugins/php-build/share/php-build/default_configure_options
RUN sudo /root/.phpenv/plugins/php-build/install.sh
",ricardoamaro/drupalci_testbot,containers/base/web-base/Dockerfile
91dd3c5b038828d8851162d542f6f3e1c80659e8,201,"FROM node:0.12.1

MAINTAINER Zalando SE

RUN npm install express@4.12.4
RUN npm install superagent@1.2.0
RUN npm install basic-auth@1.0.1

COPY /src/ /www/

WORKDIR /www/
CMD node server.js
EXPOSE 3002",zalando-stups/mocks,token-service/Dockerfile
